threshold,final_accuracy,after_block3_isolated_accuracy,after_block3_rate,after_block3_accuracy,after_block6_isolated_accuracy,after_block6_rate,after_block6_accuracy,after_block9_isolated_accuracy,after_block9_rate,after_block9_accuracy,after_block3_sequential_rate,after_block3_sequential_accuracy,after_block6_sequential_rate,after_block6_sequential_accuracy,after_block9_sequential_rate,after_block9_sequential_accuracy,final_rate,overall_accuracy
0.9,96.76503077165852,54.68676029667035,12.308663405396876,98.07692307692308,79.33564778286255,48.01956761874704,98.37331580676964,89.57708694966072,71.46914943979802,98.94016339147714,12.308663405396876,98.07692307692308,36.12908316237967,97.96898886219698,24.798800694334858,97.86827871460387,26.763452737888592,95.79454000315607
0.91,96.76503077165852,54.68676029667035,11.566987533533217,98.15825375170532,79.33564778286255,46.48887486192204,98.54039375424304,89.57708694966072,70.35663563200252,99.09162274307502,11.566987533533217,98.15825375170532,35.355846615117564,98.19236777505022,25.051286097522485,98.26771653543307,28.025879753826732,95.96812371784756
0.92,96.76503077165852,54.68676029667035,10.777970648571879,98.09663250366032,79.33564778286255,45.068644468991636,98.65196078431373,89.57708694966072,69.31513334385356,99.15765509391008,10.777970648571879,98.09663250366032,34.69307243175004,98.36251989993177,25.343222344958182,98.47447073474471,29.1857345747199,96.06280574404292
0.93,96.76503077165852,54.68676029667035,9.98895376361054,98.42022116903634,79.33564778286255,43.3959286728736,98.81818181818181,89.57708694966072,67.96591447056967,99.22219642442535,9.98895376361054,98.42022116903634,33.746252169796435,98.57376665887304,25.69038977434117,98.61793611793611,30.574404292251856,96.19693861448636
0.94,96.76503077165852,54.68676029667035,9.12103519015307,98.6159169550173,79.33564778286255,41.36026510967335,98.96985883250667,89.57708694966072,66.45100205144391,99.34694846829731,9.12103519015307,98.6159169550173,32.51538582925674,98.7867022567338,26.15590973646836,98.85369532428356,32.207669244121824,96.30740097838094
0.95,96.76503077165852,54.68676029667035,8.14265425280101,99.03100775193798,79.33564778286255,39.01688496133817,99.11021233569262,89.57708694966072,64.8019567618747,99.43991233410446,8.14265425280101,99.03100775193798,31.05570459207827,98.98373983739837,26.75556256903898,99.02683574166912,34.04607858608174,96.41786334227552
0.96,96.76503077165852,54.68676029667035,7.1169323023512705,99.00221729490022,79.33564778286255,36.32633738362001,99.2832319721981,89.57708694966072,62.56903897743412,99.49558638083228,7.1169323023512705,99.00221729490022,29.414549471358686,99.19527896995709,27.142180842670033,99.12790697674419,36.32633738362001,96.50465519962127
0.97,96.76503077165852,54.68676029667035,5.822944611014676,99.1869918699187,79.33564778286255,33.17816001262427,99.45303210463733,89.57708694966072,59.9652832570617,99.5657894736842,5.822944611014676,99.1869918699187,27.51301877860186,99.42644106681962,27.591920467097996,99.28510151558478,39.07211614328546,96.59144705696701
0.98,96.76503077165852,54.68676029667035,4.568407763926148,99.13644214162349,79.33564778286255,28.767555625690388,99.67087218869995,89.57708694966072,56.16222187154805,99.73307108738409,4.568407763926148,99.13644214162349,24.30961022565883,99.67543005517689,28.120561780022094,99.57912457912458,43.00142023039293,96.68612908316238
0.99,96.76503077165852,54.68676029667035,3.124506864446899,100.0,79.33564778286255,22.857819157329967,99.79288919571971,89.57708694966072,49.43979801167745,99.82444940951164,3.124506864446899,100.0,19.867445163326494,99.76171564733916,27.126400504970807,99.7673065735893,49.881647467255796,96.74136026510968
1.0,96.76503077165852,54.68676029667035,0.0,0.0,79.33564778286255,0.007890168849613381,100.0,89.57708694966072,0.9941612750512862,100.0,0.0,0.0,0.007890168849613381,100.0,0.9862711062016727,100.0,99.00583872494872,96.76503077165852
